"board","board_index","decision_node","acting_player","combo","reach_probability","check_frequency","donk_frequency","ev_check","ev_donk","mixed_ev"
"8s 6h 2d","260","BB_FIRST","BB","2cAc","181.612","0.976255","0.023745","23.7333","23.6797","23.732027268"
"8s 6h 2d","260","BB_FIRST","BB","2h2s","222.142","0.8335","0.1665","130.483","130.298","130.4521975"
"8s 6h 2d","260","BB_FIRST","BB","2h3h","28.8304","0.999692","0.000308","32.2036","31.9991","32.203537014"
"8s 6h 2d","260","BB_FIRST","BB","2h4h","115.985","0.856705","0.143295","32.3958","32.3658","32.39150115"
"8s 6h 2d","260","BB_FIRST","BB","2h5h","121.748","0.850244","0.149756","32.8288","32.7945","32.8236633692"
"8s 6h 2d","260","BB_FIRST","BB","2hKh","105.778","1","0","33.1307","32.5573","33.1307"
"8s 6h 2d","260","BB_FIRST","BB","2hAh","182.534","0.835767","0.164233","31.2759","31.2195","31.266637258800003"
"8s 6h 2d","260","BB_FIRST","BB","2s3s","28.8304","0.996351","0.003649","32.0954","31.9671","32.094931833299995"
"8s 6h 2d","260","BB_FIRST","BB","2s4s","115.985","0.858126","0.141874","32.2684","32.2157","32.2609232402"
"8s 6h 2d","260","BB_FIRST","BB","2s5s","121.606","0.861881","0.138119","32.8317","32.7746","32.8238134051"
"8s 6h 2d","260","BB_FIRST","BB","2sKs","106.029","1","0","32.6198","32.3384","32.6198"
"8s 6h 2d","260","BB_FIRST","BB","2sAs","182.534","0.876222","0.123778","30.9789","30.9336","30.973292856599997"
"8s 6h 2d","260","BB_FIRST","BB","3c3d","221.526","0.968388","0.031612","16.0172","15.9964","16.0165424704"
"8s 6h 2d","260","BB_FIRST","BB","3c3h","221.526","0.963634","0.036366","16.0053","15.9795","16.004361757199998"
"8s 6h 2d","260","BB_FIRST","BB","3c3s","221.526","0.978293","0.021707","15.9937","15.9528","15.9928121837"
"8s 6h 2d","260","BB_FIRST","BB","3c4c","205.118","0.983999","0.016001","14.1306","14.1026","14.130151971999998"
"8s 6h 2d","260","BB_FIRST","BB","3c5c","186.108","0.825424","0.174576","16.8358","16.8408","16.83667288"
"8s 6h 2d","260","BB_FIRST","BB","3c6c","123.759","0.919942","0.080058","28.7117","28.638","28.7057997254"
"8s 6h 2d","260","BB_FIRST","BB","3cKc","124.861","1","0","4.82896","3.19248","4.82896"
"8s 6h 2d","260","BB_FIRST","BB","3cAc","154.751","1","0","5.07011","3.54607","5.07011"
"8s 6h 2d","260","BB_FIRST","BB","3d3h","221.526","0.864045","0.135955","16.3136","16.2892","16.310282698"
"8s 6h 2d","260","BB_FIRST","BB","3d3s","221.526","0.841836","0.158164","16.2745","16.2586","16.2719851924"
"8s 6h 2d","260","BB_FIRST","BB","3d4d","205.118","0.789847","0.210153","18.2022","18.1864","18.1988795826"
"8s 6h 2d","260","BB_FIRST","BB","3d5d","186.108","0.831173","0.168827","21.2168","21.1654","21.2081222922"
"8s 6h 2d","260","BB_FIRST","BB","3d6d","123.759","0.927572","0.072428","34.4331","34.386","34.4296886412"
"8s 6h 2d","260","BB_FIRST","BB","3dKd","124.861","0.999994","6E-06","6.77266","6.11402","6.7726560481600009"
"8s 6h 2d","260","BB_FIRST","BB","3dAd","155.362","0.780069","0.219931","7.5151","7.30183","7.46819531563"
"8s 6h 2d","260","BB_FIRST","BB","3h3s","221.526","0.846946","0.153054","16.2627","16.2397","16.259179758"
"8s 6h 2d","260","BB_FIRST","BB","3h4h","205.118","0.778439","0.221561","18.4221","18.407","18.4187544289"
"8s 6h 2d","260","BB_FIRST","BB","3h5h","186.326","0.809749","0.190251","21.3844","21.3315","21.3743357221"
"8s 6h 2d","260","BB_FIRST","BB","3hKh","125.113","0.99999","1E-05","6.7184","6.09068","6.7183937228"
"8s 6h 2d","260","BB_FIRST","BB","3hAh","155.537","0.808612","0.191388","7.46422","7.23646","7.42062946912"
"8s 6h 2d","260","BB_FIRST","BB","3s4s","205.118","0.75569","0.24431","18.2406","18.212","18.233612734"
"8s 6h 2d","260","BB_FIRST","BB","3s5s","186.108","0.806984","0.193016","21.2266","21.1811","21.217817772000004"
"8s 6h 2d","260","BB_FIRST","BB","3s6s","123.76","0.908872","0.091128","34.6575","34.6291","34.6549119648"
"8s 6h 2d","260","BB_FIRST","BB","3sKs","125.41","1","0","6.67679","5.95363","6.67679"
"8s 6h 2d","260","BB_FIRST","BB","3sAs","155.537","0.849485","0.150515","7.43344","7.1403","7.3893180329"
"8s 6h 2d","260","BB_FIRST","BB","4c4d","219.849","0.912708","0.087292","16.6856","16.6523","16.6826931764"
"8s 6h 2d","260","BB_FIRST","BB","4c4h","219.849","0.923141","0.076859","16.6759","16.6508","16.673970839099997"
"8s 6h 2d","260","BB_FIRST","BB","4c4s","219.849","0.881428","0.118572","16.6323","16.6111","16.6297862736"
"8s 6h 2d","260","BB_FIRST","BB","4c5c","148.593","0.877183","0.122817","38.8277","38.7939","38.8235487854"
"8s 6h 2d","260","BB_FIRST","BB","4c6c","174.327","0.876656","0.123344","28.8512","28.8012","28.8450328"
"8s 6h 2d","260","BB_FIRST","BB","4c7c","129.635","0.814828","0.185172","16.9204","16.9453","16.9250107828"
"8s 6h 2d","260","BB_FIRST","BB","4cQc","26.832","1","0","5.53438","4.28946","5.53438"
"8s 6h 2d","260","BB_FIRST","BB","4cKc","166.67","1","0","5.40553","4.04886","5.40553"
"8s 6h 2d","260","BB_FIRST","BB","4cAc","127.305","1","0","5.68473","4.49752","5.68473"
"8s 6h 2d","260","BB_FIRST","BB","4d4h","219.849","0.84537","0.15463","17.0477","16.9818","17.037509883"
"8s 6h 2d","260","BB_FIRST","BB","4d4s","219.849","0.785198","0.214802","17.0057","16.949","16.9935207266"
"8s 6h 2d","260","BB_FIRST","BB","4d5d","148.593","0.744394","0.255606","42.9877","42.9548","42.9792905626"
"8s 6h 2d","260","BB_FIRST","BB","4d6d","174.327","0.846845","0.153155","34.5128","34.4898","34.509277435"
"8s 6h 2d","260","BB_FIRST","BB","4d7d","129.635","0.847065","0.152935","21.0257","21.0037","21.02233543"
"8s 6h 2d","260","BB_FIRST","BB","4dQd","26.832","0.997342","0.002658","7.41887","6.89919","7.41748869056"
"8s 6h 2d","260","BB_FIRST","BB","4dKd","166.67","0.988344","0.011656","7.4021","7.09295","7.3984965476"
"8s 6h 2d","260","BB_FIRST","BB","4dAd","127.809","0.663825","0.336175","8.2698","8.38451","8.308362634249999"
"8s 6h 2d","260","BB_FIRST","BB","4h4s","219.849","0.797901","0.202099","16.9933","16.9415","16.982831271800002"
"8s 6h 2d","260","BB_FIRST","BB","4h5h","148.767","0.738546","0.261454","43.3234","43.2781","43.3115561338"
"8s 6h 2d","260","BB_FIRST","BB","4h7h","129.796","0.858159","0.141841","21.3305","21.3218","21.3292659833"
"8s 6h 2d","260","BB_FIRST","BB","4hQh","26.832","0.999913","8.7E-05","7.41062","6.96913","7.41058159037"
"8s 6h 2d","260","BB_FIRST","BB","4hKh","167.008","0.981621","0.018379","7.35081","7.06509","7.34555875212"
"8s 6h 2d","260","BB_FIRST","BB","4hAh","127.953","0.677797","0.322203","8.18735","8.31041","8.22700030118"
"8s 6h 2d","260","BB_FIRST","BB","4s5s","148.593","0.728402","0.271598","43.1833","43.1421","43.1721101624"
"8s 6h 2d","260","BB_FIRST","BB","4s6s","174.329","0.868379","0.131621","34.7721","34.7692","34.7717182991"
"8s 6h 2d","260","BB_FIRST","BB","4s7s","129.761","0.861101","0.138899","21.3225","21.3197","21.3221110828"
"8s 6h 2d","260","BB_FIRST","BB","4sQs","26.832","0.996179","0.003821","7.39648","6.93173","7.3947041902500006"
"8s 6h 2d","260","BB_FIRST","BB","4sKs","167.405","0.993931","0.006069","7.30219","7.00652","7.3003955787700008"
"8s 6h 2d","260","BB_FIRST","BB","4sAs","127.953","0.679473","0.320527","8.11643","8.19783","8.142520897799999"
"8s 6h 2d","260","BB_FIRST","BB","5c5d","209.994","0.839845","0.160155","18.0446","17.9671","18.0321879875"
"8s 6h 2d","260","BB_FIRST","BB","5c5h","210.242","0.840816","0.159184","17.966","17.8911","17.9540771184"
"8s 6h 2d","260","BB_FIRST","BB","5c5s","209.994","0.802746","0.197254","18.0047","17.9283","17.9896297944"
"8s 6h 2d","260","BB_FIRST","BB","5c6c","144.459","0.781973","0.218027","29.1422","29.1573","29.1454922077"
"8s 6h 2d","260","BB_FIRST","BB","5c7c","180.096","0.832857","0.167143","40.767","40.7333","40.7613672809"
"8s 6h 2d","260","BB_FIRST","BB","5c8c","162.289","0.687436","0.312564","36.3469","36.3512","36.3482440252"
"8s 6h 2d","260","BB_FIRST","BB","5c9c","21.3976","1","0","18.3263","18.0857","18.3263"
"8s 6h 2d","260","BB_FIRST","BB","5cQc","89.5343","1","0","5.96284","5.10716","5.96284"
"8s 6h 2d","260","BB_FIRST","BB","5cKc","168.218","1","0","5.94779","5.00792","5.94779"
"8s 6h 2d","260","BB_FIRST","BB","5cAc","120.374","1","0","6.34854","5.52","6.34854"
"8s 6h 2d","260","BB_FIRST","BB","5d5h","210.242","0.759798","0.240202","18.3498","18.2468","18.325059194"
"8s 6h 2d","260","BB_FIRST","BB","5d5s","209.994","0.732655","0.267345","18.3867","18.2835","18.359109996"
"8s 6h 2d","260","BB_FIRST","BB","5d6d","144.459","0.719338","0.280662","34.7927","34.7755","34.787872613600008"
"8s 6h 2d","260","BB_FIRST","BB","5d7d","180.096","0.724258","0.275742","44.6989","44.6298","44.6798462278"
"8s 6h 2d","260","BB_FIRST","BB","5d8d","162.289","0.701228","0.298771","41.7726","41.7695","41.771632037299995"
"8s 6h 2d","260","BB_FIRST","BB","5d9d","21.3976","1","0","23.1593","22.53","23.1593"
"8s 6h 2d","260","BB_FIRST","BB","5dQd","89.5343","0.810847","0.189153","7.91763","7.64156","7.8654105312899993"
"8s 6h 2d","260","BB_FIRST","BB","5dKd","168.218","0.712906","0.287094","8.00616","7.81908","7.95245045448"
"8s 6h 2d","260","BB_FIRST","BB","5dAd","120.853","0.873942","0.126058","9.64244","9.57728","9.63422606072"
"8s 6h 2d","260","BB_FIRST","BB","5h5s","210.242","0.730476","0.269524","18.3131","18.2111","18.285608552"
"8s 6h 2d","260","BB_FIRST","BB","5h7h","180.536","0.721132","0.278868","45.1218","45.0603","45.104649618"
"8s 6h 2d","260","BB_FIRST","BB","5h8h","162.484","0.652538","0.347462","42.2213","42.2164","42.2195974362"
"8s 6h 2d","260","BB_FIRST","BB","5h9h","21.4234","1","0","23.3379","22.7547","23.3379"
"8s 6h 2d","260","BB_FIRST","BB","5hQh","89.6468","0.773144","0.226856","7.89152","7.62967","7.8321177564000006"
"8s 6h 2d","260","BB_FIRST","BB","5hKh","168.775","0.713039","0.286961","7.93763","7.75408","7.8849583084500008"
"8s 6h 2d","260","BB_FIRST","BB","5hAh","121.149","0.874264","0.125736","9.47756","9.41499","9.46969269848"
"8s 6h 2d","260","BB_FIRST","BB","5s6s","144.46","0.6736","0.3264","35.2211","35.1366","35.1935192"
"8s 6h 2d","260","BB_FIRST","BB","5s7s","180.273","0.720242","0.279758","45.1652","45.1094","45.1495895036"
"8s 6h 2d","260","BB_FIRST","BB","5s9s","21.4094","1","0","23.3791","22.8427","23.3791"
"8s 6h 2d","260","BB_FIRST","BB","5sQs","89.5343","0.765901","0.234099","7.89064","7.64611","7.8333957715300011"
"8s 6h 2d","260","BB_FIRST","BB","5sKs","168.962","0.74685","0.25315","7.89613","7.69592","7.8454468385000009"
"8s 6h 2d","260","BB_FIRST","BB","5sAs","120.99","0.793916","0.206084","9.39407","9.31606","9.3779933871599983"
"8s 6h 2d","260","BB_FIRST","BB","6c6d","199.732","0.723767","0.276233","139.9","139.902","139.90055246600002"
"8s 6h 2d","260","BB_FIRST","BB","6c6s","199.734","0.659691","0.340309","140.147","140.01","140.10037766699998"
"8s 6h 2d","260","BB_FIRST","BB","6c7c","156.511","0.925867","0.074133","31.0634","31.0046","31.0590409796"
"8s 6h 2d","260","BB_FIRST","BB","6c8c","193.471","0.653943","0.346057","109.058","108.962","109.024778528"
"8s 6h 2d","260","BB_FIRST","BB","6c9c","213.42","0.914001","0.085999","30.6869","30.6559","30.684234031000003"
"8s 6h 2d","260","BB_FIRST","BB","6cTc","20.4577","1","0","31.5002","30.5227","31.5002"
"8s 6h 2d","260","BB_FIRST","BB","6cQc","118.373","0.970714","0.029286","29.7839","29.7655","29.783361137599996"
"8s 6h 2d","260","BB_FIRST","BB","6cKc","167.699","0.968978","0.031022","30.1608","30.1163","30.159419520999997"
"8s 6h 2d","260","BB_FIRST","BB","6cAc","148.48","0.781793","0.218207","29.1208","29.1219","29.1210400277"
"8s 6h 2d","260","BB_FIRST","BB","6d6s","199.734","0.649974","0.350026","139.67","139.579","139.638147634"
"8s 6h 2d","260","BB_FIRST","BB","6d7d","156.511","0.827471","0.172529","36.2575","36.2212","36.2512371973"
"8s 6h 2d","260","BB_FIRST","BB","6d8d","193.471","0.658897","0.341103","110.856","110.77","110.826665142"
"8s 6h 2d","260","BB_FIRST","BB","6d9d","213.42","0.884134","0.115866","36.0415","36.0038","36.0371318518"
"8s 6h 2d","260","BB_FIRST","BB","6dTd","20.4577","1","0","36.8275","36.2312","36.8275"
"8s 6h 2d","260","BB_FIRST","BB","6dQd","118.373","0.912978","0.087022","35.734","35.6979","35.7308585058"
"8s 6h 2d","260","BB_FIRST","BB","6dKd","167.699","0.942841","0.057159","36.641","36.601","36.63871364"
"8s 6h 2d","260","BB_FIRST","BB","6dAd","149.073","0.703763","0.296237","36.9867","36.8559","36.9479522004"
"8s 6h 2d","260","BB_FIRST","BB","6s7s","156.666","0.717184","0.282816","36.7487","36.6969","36.7340501312"
"8s 6h 2d","260","BB_FIRST","BB","6s9s","213.54","0.840006","0.159994","36.5555","36.4986","36.546396341400005"
"8s 6h 2d","260","BB_FIRST","BB","6sTs","20.4581","1","0","37.5878","36.8374","37.5878"
"8s 6h 2d","260","BB_FIRST","BB","6sQs","118.374","0.897489","0.102511","36.5088","36.4627","36.5040742429"
"8s 6h 2d","260","BB_FIRST","BB","6sKs","168.445","0.907446","0.092554","36.6645","36.6048","36.6589745262"
"8s 6h 2d","260","BB_FIRST","BB","6sAs","149.244","0.680056","0.319944","36.1227","36.066","36.1045591752"
"8s 6h 2d","260","BB_FIRST","BB","7c7d","204.209","0.899287","0.100713","25.2954","25.2578","25.2916131912"
"8s 6h 2d","260","BB_FIRST","BB","7c7h","204.465","0.891724","0.108276","25.3947","25.3695","25.3919714448"
"8s 6h 2d","260","BB_FIRST","BB","7c7s","204.41","0.9089","0.0911","25.2027","25.167","25.199447730000003"
"8s 6h 2d","260","BB_FIRST","BB","7c8c","166.936","0.815385","0.184615","36.8792","36.8263","36.8694338665"
"8s 6h 2d","260","BB_FIRST","BB","7c9c","199.632","0.855986","0.144014","43.6258","43.5694","43.617677610399994"
"8s 6h 2d","260","BB_FIRST","BB","7cTc","203.94","0.847186","0.152814","20.2744","20.1839","20.260570333"
"8s 6h 2d","260","BB_FIRST","BB","7cJc","20.8227","1","0","6.54942","5.96358","6.54942"
"8s 6h 2d","260","BB_FIRST","BB","7cQc","123.201","1","0","6.48226","6.08909","6.48226"
"8s 6h 2d","260","BB_FIRST","BB","7cKc","171.898","0.999734","0.000266","6.46951","6.39723","6.4694907735200005"
"8s 6h 2d","260","BB_FIRST","BB","7cAc","154.301","0.997736","0.002264","7.26702","7.22878","7.2669334246399986"
"8s 6h 2d","260","BB_FIRST","BB","7d7h","204.465","0.922863","0.077137","25.7075","25.6753","25.7050161886"
"8s 6h 2d","260","BB_FIRST","BB","7d7s","204.41","0.93778","0.06222","25.5145","25.4755","25.51207342"
"8s 6h 2d","260","BB_FIRST","BB","7d8d","166.936","0.709589","0.290411","42.0995","42.0437","42.0832950662"
"8s 6h 2d","260","BB_FIRST","BB","7d9d","199.632","0.78108","0.21892","47.9682","47.9233","47.958370492"
"8s 6h 2d","260","BB_FIRST","BB","7dTd","203.94","0.840339","0.159661","24.6471","24.6346","24.6451042375"
"8s 6h 2d","260","BB_FIRST","BB","7dJd","20.8227","0.906786","0.093214","8.5174","8.23971","8.49151540434"
"8s 6h 2d","260","BB_FIRST","BB","7dQd","123.201","0.786884","0.213116","8.48142","8.22531","8.42683886124"
"8s 6h 2d","260","BB_FIRST","BB","7dKd","171.898","0.628169","0.371831","8.67446","8.60813","8.64979644977"
"8s 6h 2d","260","BB_FIRST","BB","7dAd","154.922","0.791901","0.208099","11.7327","11.6683","11.719298424399998"
"8s 6h 2d","260","BB_FIRST","BB","7h7s","204.666","0.93598","0.06402","25.6228","25.588","25.620572104"
"8s 6h 2d","260","BB_FIRST","BB","7h8h","167.147","0.672719","0.327281","42.6269","42.5379","42.597771990999995"
"8s 6h 2d","260","BB_FIRST","BB","7h9h","199.887","0.765355","0.234645","48.153","48.1071","48.1422297945"
"8s 6h 2d","260","BB_FIRST","BB","7hTh","204.206","0.848894","0.151106","24.828","24.8109","24.8254160874"
"8s 6h 2d","260","BB_FIRST","BB","7hJh","20.8502","0.859061","0.140939","8.50593","8.25754","8.47092216179"
"8s 6h 2d","260","BB_FIRST","BB","7hQh","123.365","0.754547","0.245453","8.45599","8.19922","8.39296503319"
"8s 6h 2d","260","BB_FIRST","BB","7hKh","172.484","0.625271","0.374729","8.60638","8.55385","8.5866954856299991"
"8s 6h 2d","260","BB_FIRST","BB","7hAh","155.315","0.816597","0.183403","11.6581","11.588","11.6452434497"
"8s 6h 2d","260","BB_FIRST","BB","7s9s","199.943","0.768642","0.231358","48.353","48.2914","48.33874834720001"
"8s 6h 2d","260","BB_FIRST","BB","7sTs","204.15","0.821956","0.178044","24.9323","24.9319","24.932228782400003"
"8s 6h 2d","260","BB_FIRST","BB","7sJs","20.8443","0.832185","0.167815","8.52527","8.29741","8.4870316740999989"
"8s 6h 2d","260","BB_FIRST","BB","7sQs","123.329","0.773606","0.226394","8.45438","8.20859","8.39873461874"
"8s 6h 2d","260","BB_FIRST","BB","7sKs","172.85","0.676166","0.323834","8.53891","8.4365","8.50574616006"
"8s 6h 2d","260","BB_FIRST","BB","7sAs","155.268","0.874135","0.125865","11.403","11.3788","11.399954067"
"8s 6h 2d","260","BB_FIRST","BB","8c8d","199.967","0.582649","0.417351","157.808","157.694","157.76042198599998"
"8s 6h 2d","260","BB_FIRST","BB","8c8h","199.968","0.569121","0.430879","158.356","158.255","158.31248122099998"
"8s 6h 2d","260","BB_FIRST","BB","8c9c","193.415","0.755295","0.244705","38.0042","37.9416","37.988881467"
"8s 6h 2d","260","BB_FIRST","BB","8cTc","176.596","1","0","38.5781","38.1108","38.5781"
"8s 6h 2d","260","BB_FIRST","BB","8cJc","185.819","0.998298","0.001702","38.0857","37.9987","38.085551926"
"8s 6h 2d","260","BB_FIRST","BB","8cQc","169.157","0.909473","0.090527","37.7355","37.7332","37.7352917879"
"8s 6h 2d","260","BB_FIRST","BB","8cKc","188.933","0.931426","0.068574","39.1137","39.0497","39.109311264"
"8s 6h 2d","260","BB_FIRST","BB","8cAc","151.6","0.773527","0.226473","40.0641","40.0735","40.066228846200005"
"8s 6h 2d","260","BB_FIRST","BB","8d8h","199.968","0.543419","0.456581","157.959","157.824","157.89736156499998"
"8s 6h 2d","260","BB_FIRST","BB","8d9d","193.415","0.684134","0.315866","43.2592","43.1792","43.23393072"
"8s 6h 2d","260","BB_FIRST","BB","8dTd","176.596","0.957097","0.042903","43.7383","43.7182","43.7374376497"
"8s 6h 2d","260","BB_FIRST","BB","8dJd","185.819","0.960646","0.039354","43.5516","43.5164","43.5502147392"
"8s 6h 2d","260","BB_FIRST","BB","8dQd","169.157","0.836322","0.163678","43.4535","43.3768","43.4409458974"
"8s 6h 2d","260","BB_FIRST","BB","8dKd","188.933","0.826104","0.173896","45.0006","44.9538","44.99246166719999"
"8s 6h 2d","260","BB_FIRST","BB","8dAd","152.208","0.661487","0.338513","47.3863","47.257","47.3425302691"
"8s 6h 2d","260","BB_FIRST","BB","8h9h","193.417","0.701481","0.298519","43.7612","43.6633","43.7319749899"
"8s 6h 2d","260","BB_FIRST","BB","8hTh","176.598","0.953185","0.046815","43.9601","43.9315","43.958761090999992"
"8s 6h 2d","260","BB_FIRST","BB","8hJh","185.82","0.957227","0.042773","43.7066","43.6657","43.7048505843"
"8s 6h 2d","260","BB_FIRST","BB","8hQh","169.159","0.857724","0.142276","43.9628","43.9156","43.9560845728"
"8s 6h 2d","260","BB_FIRST","BB","8hKh","189.321","0.842817","0.157183","45.5833","45.5423","45.576855497"
"8s 6h 2d","260","BB_FIRST","BB","8hAh","152.384","0.631516","0.368484","47.9577","47.8832","47.930247942"
"8s 6h 2d","260","BB_FIRST","BB","9c9d","196.128","0.800901","0.199099","34.3541","34.2618","34.3357231623"
"8s 6h 2d","260","BB_FIRST","BB","9c9h","196.128","0.819403","0.180597","34.4658","34.3947","34.4529595533"
"8s 6h 2d","260","BB_FIRST","BB","9c9s","196.238","0.796377","0.203623","34.4252","34.3562","34.411150013"
"8s 6h 2d","260","BB_FIRST","BB","9cTc","161.554","0.796641","0.203359","22.1396","22.0794","22.1273577882"
"8s 6h 2d","260","BB_FIRST","BB","9cTd","7.78126","0.912056","0.087944","23.1738","23.0813","23.16566518"
"8s 6h 2d","260","BB_FIRST","BB","9cTh","7.78126","0.989438","0.010562","23.139","23.0562","23.1381254664"
"8s 6h 2d","260","BB_FIRST","BB","9cTs","7.78134","0.692377","0.307623","23.2091","22.9499","23.1293641184"
"8s 6h 2d","260","BB_FIRST","BB","9cJc","170.878","1","0","6.5125","6.3809","6.5125"
"8s 6h 2d","260","BB_FIRST","BB","9cQc","148.537","0.998279","0.001721","6.59841","6.57161","6.5983638772000006"
"8s 6h 2d","260","BB_FIRST","BB","9cKc","183.848","0.999738","0.000262","6.08512","6.03755","6.08510753666"
"8s 6h 2d","260","BB_FIRST","BB","9cAc","185.911","0.933399","0.066601","7.23479","7.23278","7.23465613199"
"8s 6h 2d","260","BB_FIRST","BB","9d9h","196.128","0.838556","0.161444","34.9213","34.9066","34.9189267732"
"8s 6h 2d","260","BB_FIRST","BB","9d9s","196.238","0.828463","0.171537","34.8953","34.879","34.892503946899993"
"8s 6h 2d","260","BB_FIRST","BB","9dTc","7.78126","0.72365","0.27635","22.9996","22.8836","22.967543400000004"
"8s 6h 2d","260","BB_FIRST","BB","9dTd","161.554","0.701371","0.298629","26.9401","26.8513","26.9135817448"
"8s 6h 2d","260","BB_FIRST","BB","9dTh","7.78126","0.814762","0.185238","23.6489","23.6711","23.6530122836"
"8s 6h 2d","260","BB_FIRST","BB","9dTs","7.78134","0.88291","0.11709","23.6576","23.6179","23.652951526999995"
